"";"speciesKey";"scientificName";"matchType";"Orig_name";"nRecords"
"32095";"3086337";"Piper aduncum L.";"EXACT";"Piper aduncum L.";0
"32096";"3086333";"Piper amalago L.";"EXACT";"Piper amalago L.";0
"32097";"7304860";"Piper arboreum Aubl.";"EXACT";"Piper arboreum Aubl.";0
"32098";"3086352";"Piper auritum Sieber ex Kunth";"EXACT";"Piper auritum Sieber ex Kunth";0
"32099";"4187904";"Piper betle L.";"EXACT";"Piper betle L.";0
"32100";"7305996";"Piper colubrinum Link";"EXACT";"Piper colubrinum Link";0
"32101";"4183601";"Piper kadsura (Choisy) Ohwi";"EXACT";"Piper kadsura (Choisy) Ohwi";0
"32102";"3086357";"Piper nigrum L.";"EXACT";"Piper nigrum L.";0
"32103";"3086365";"Piper peltatum L.";"EXACT";"Piper peltatum L.";0
"32104";"3086342";"Piper retrofractum Vahl";"EXACT";"Piper retrofractum Vahl";0
"32105";"4191172";"Piper sarmentosum Roxb.";"EXACT";"Piper sarmentosum Roxb.";0
"32106";"3086364";"Piper umbellatum L.";"EXACT";"Piper umbellatum L.";0
"32107";"5384932";"Saururus cernuus L.";"EXACT";"Saururus cernuus L.";0
"32108";"5636603";"Athertonia diversifolia (C.T.White) L.A.S.Johnson & B.G.Briggs";"EXACT";"Athertonia diversifolia (C.T.White) L.A.S.Johnson & B.G.Briggs";0
"32109";"5637133";"Banksia aemula R.Br.";"EXACT";"Banksia aemula R.Br.";0
"32110";"5636400";"Banksia biterax A.R.Mast & K.R.Thiele";"EXACT";"Banksia biterax A.R.Mast & K.R.Thiele";0
"32111";"7287002";"Banksia caleyi R.Br.";"EXACT";"Banksia caleyi R.Br.";0
"32112";"5636359";"Banksia canei J.H.Willis";"EXACT";"Banksia canei J.H.Willis";0
"32113";"5636340";"Banksia coccinea R.Br.";"EXACT";"Banksia coccinea R.Br.";0
"32114";"5638576";"Banksia dryandroides Baxter";"EXACT";"Banksia dryandroides Baxter";0
"32115";"7124454";"Banksia ericifolia L.f.";"EXACT";"Banksia ericifolia L.f.";0
"32116";"5638492";"Banksia formosa (R.Br.) A.R.Mast & K.R.Thiele";"EXACT";"Banksia formosa (R.Br.) A.R.Mast & K.R.Thiele";0
"32117";"5638431";"Banksia grandis Willd.";"EXACT";"Banksia grandis Willd.";0
"32118";"7124338";"Banksia integrifolia L.f.";"EXACT";"Banksia integrifolia L.f.";0
"32119";"7528906";"Banksia lehmanniana Meisn.";"EXACT";"Banksia lehmanniana Meisn.";0
"32120";"7124257";"Banksia marginata Cav.";"EXACT";"Banksia marginata Cav.";0
"32121";"8256020";"Banksia media R.Br.";"EXACT";"Banksia media R.Br.";0
"32122";"5637974";"Banksia menziesii R.Br.";"EXACT";"Banksia menziesii R.Br.";0
"32123";"7287503";"Banksia nutans R.Br.";"EXACT";"Banksia nutans R.Br.";0
"32124";"7287494";"Banksia occidentalis R.Br.";"EXACT";"Banksia occidentalis R.Br.";0
"32125";"7287405";"Banksia serrata L.f.";"EXACT";"Banksia serrata L.f.";0
"32126";"7374086";"Banksia speciosa R.Br.";"EXACT";"Banksia speciosa R.Br.";0
"32127";"7124071";"Banksia spinulosa Sm.";"EXACT";"Banksia spinulosa Sm.";0
"32128";"7287339";"Banksia undata A.R.Mast & K.R.Thiele";"EXACT";"Banksia undata A.R.Mast & K.R.Thiele";0
"32129";"5637092";"Banksia violacea C.A.Gardner";"EXACT";"Banksia violacea C.A.Gardner";0
"32130";"7999884";"Conospermum ericifolium Sm.";"EXACT";"Conospermum ericifolium Sm.";0
"32131";"7287052";"Conospermum longifolium Sm.";"EXACT";"Conospermum longifolium Sm.";0
"32132";"8410766";"Conospermum taxifolium C.F.Gaertn.";"EXACT";"Conospermum taxifolium C.F.Gaertn.";0
"32133";"7124132";"Embothrium coccineum Forst.";"EXACT";"Embothrium coccineum Forst.";0
"32134";"7287135";"Grevillea alpina Lindl.";"EXACT";"Grevillea alpina Lindl.";0
"32135";"3995515";"Grevillea anethifolia R.Br.";"EXACT";"Grevillea anethifolia R.Br.";0
"32136";"3995434";"Grevillea annulifera F.Muell.";"EXACT";"Grevillea annulifera F.Muell.";0
"32137";"7287079";"Grevillea arenaria R.Br.";"EXACT";"Grevillea arenaria R.Br.";0
"32138";"7568873";"Grevillea aspleniifolia Knight";"EXACT";"Grevillea aspleniifolia Knight";0
"32139";"2891792";"Grevillea banksii R.Br.";"EXACT";"Grevillea banksii R.Br.";0
"32140";"7286974";"Grevillea bipinnatifida R.Br.";"EXACT";"Grevillea bipinnatifida R.Br.";0
"32141";"7286941";"Grevillea brevifolia F.Muell. ex Benth.";"EXACT";"Grevillea brevifolia F.Muell. ex Benth.";0
"32142";"7287760";"Grevillea buxifolia R.Br.";"EXACT";"Grevillea buxifolia R.Br.";0
"32143";"3999908";"Grevillea caleyi R.Br.";"EXACT";"Grevillea caleyi R.Br.";0
"32144";"7716635";"Grevillea dimorpha F.Muell.";"EXACT";"Grevillea dimorpha F.Muell.";0
"32145";"7287461";"Grevillea floribunda R.Br.";"EXACT";"Grevillea floribunda R.Br.";0
"32146";"7451829";"Grevillea hilliana F.Muell.";"EXACT";"Grevillea hilliana F.Muell.";0
"32147";"7287387";"Grevillea hookeriana Meisn.";"EXACT";"Grevillea hookeriana Meisn.";0
"32148";"3994763";"Grevillea juniperina R.Br.";"EXACT";"Grevillea juniperina R.Br.";0
"32149";"7287304";"Grevillea lanigera A.Cunn. ex R.Br.";"EXACT";"Grevillea lanigera A.Cunn. ex R.Br.";0
"32150";"3996248";"Grevillea longifolia R.Br.";"EXACT";"Grevillea longifolia R.Br.";0
"32151";"3995254";"Grevillea obtusifolia Meisn.";"EXACT";"Grevillea obtusifolia Meisn.";0
"32152";"7287049";"Grevillea oxyantha Makinson";"EXACT";"Grevillea oxyantha Makinson";0
"32153";"3995028";"Grevillea paniculata Meisn.";"EXACT";"Grevillea paniculata Meisn.";0
"32154";"2891791";"Grevillea robusta A.Cunn. ex R.Br.";"EXACT";"Grevillea robusta A.Cunn. ex R.Br.";0
"32155";"7287628";"Grevillea rosmarinifolia A.Cunn.";"EXACT";"Grevillea rosmarinifolia A.Cunn.";0
"32156";"7287547";"Grevillea sericea R.Br.";"EXACT";"Grevillea sericea R.Br.";0
"32157";"10516177";"Grevillea speciosa (Knight) Mc Gill.";"EXACT";"Grevillea speciosa (Knight) Mc Gill.";0
"32158";"7929823";"Grevillea thelemanniana Hügel";"EXACT";"Grevillea thelemanniana Hügel";0
"32159";"8043183";"Grevillea tripartita Meisn.";"EXACT";"Grevillea tripartita Meisn.";0
"32160";"7287380";"Grevillea victoriae F.Muell.";"EXACT";"Grevillea victoriae F.Muell.";0
"32161";"7287246";"Hakea costata Meisn.";"EXACT";"Hakea costata Meisn.";0
"32162";"7287232";"Hakea cucullata R.Br.";"EXACT";"Hakea cucullata R.Br.";0
"32163";"7287220";"Hakea dactyloides Cav.";"EXACT";"Hakea dactyloides Cav.";0
"32164";"7287213";"Hakea decurrens R.Br.";"EXACT";"Hakea decurrens R.Br.";0
"32165";"3995995";"Hakea drupacea (C.F.Gaertn.) Roem. & Schult.";"EXACT";"Hakea drupacea (C.F.Gaertn.) Roem. & Schult.";0
"32166";"3995960";"Hakea elliptica R.Br.";"EXACT";"Hakea elliptica R.Br.";0
"32167";"3995888";"Hakea eriantha R.Br.";"EXACT";"Hakea eriantha R.Br.";0
"32168";"3995664";"Hakea francisiana F.Muell.";"EXACT";"Hakea francisiana F.Muell.";0
"32169";"3995648";"Hakea fraseri R.Br.";"EXACT";"Hakea fraseri R.Br.";0
"32170";"3995628";"Hakea gibbosa Cav.";"EXACT";"Hakea gibbosa Cav.";0
"32171";"3995505";"Hakea grammatophylla F.Muell.";"EXACT";"Hakea grammatophylla F.Muell.";0
"32172";"3995159";"Hakea laurina R.Br.";"EXACT";"Hakea laurina R.Br.";0
"32173";"7287047";"Hakea leucoptera R.Br.";"EXACT";"Hakea leucoptera R.Br.";0
"32174";"3995007";"Hakea lissosperma R.Br.";"EXACT";"Hakea lissosperma R.Br.";0
"32175";"7286977";"Hakea microcarpa R.Br.";"EXACT";"Hakea microcarpa R.Br.";0
"32176";"3994561";"Hakea myrtoides Meisn.";"EXACT";"Hakea myrtoides Meisn.";0
"32177";"3999965";"Hakea oleifolia (Sm.) R.Br.";"EXACT";"Hakea oleifolia (Sm.) R.Br.";0
"32178";"7287726";"Hakea petiolaris Meisn.";"EXACT";"Hakea petiolaris Meisn.";0
"32179";"3999602";"Hakea prostrata R.Br.";"EXACT";"Hakea prostrata R.Br.";0
"32180";"3999455";"Hakea pycnoneura Meisn.";"EXACT";"Hakea pycnoneura Meisn.";0
"32181";"7287627";"Hakea salicifolia (Vent.) B.L.Burtt";"EXACT";"Hakea salicifolia (Vent.) B.L.Burtt";0
"32182";"7287606";"Hakea sericea Schrad.";"EXACT";"Hakea sericea Schrad.";0
"32183";"7287501";"Hakea undulata R.Br.";"EXACT";"Hakea undulata R.Br.";0
"32184";"3998462";"Hakea victoria J.Drumm.";"EXACT";"Hakea victoria J.Drumm.";0
"32185";"5636787";"Isopogon cuneatus R.Br.";"EXACT";"Isopogon cuneatus R.Br.";0
"32186";"5636747";"Isopogon dubius Druce";"EXACT";"Isopogon dubius Druce";0
"32187";"7287011";"Lambertia formosa Sm.";"EXACT";"Lambertia formosa Sm.";0
"32188";"5638376";"Leucadendron argenteum R.Br.";"EXACT";"Leucadendron argenteum R.Br.";0
"32189";"5638185";"Leucadendron daphnoides Meisn.";"EXACT";"Leucadendron daphnoides Meisn.";0
"32190";"5638170";"Leucadendron discolor Buek ex Meisn.";"EXACT";"Leucadendron discolor Buek ex Meisn.";0
"32191";"5638022";"Leucadendron grandiflorum R.Br.";"EXACT";"Leucadendron grandiflorum R.Br.";0
"32192";"5637952";"Leucadendron laureolum (Lam.) Fourc.";"EXACT";"Leucadendron laureolum (Lam.) Fourc.";0
"32193";"5637611";"Leucadendron salignum P.J.Bergius";"EXACT";"Leucadendron salignum P.J.Bergius";0
"32194";"5637380";"Leucadendron xanthoconus K.Schum.";"EXACT";"Leucadendron xanthoconus K.Schum.";0
"32195";"8041005";"Leucospermum bolusii Gand.";"EXACT";"Leucospermum bolusii Gand.";0
"32196";"7893210";"Leucospermum conocarpodendron H.Buek";"EXACT";"Leucospermum conocarpodendron H.Buek";0
"32197";"3997490";"Leucospermum cordifolium (Knight) Fourc.";"EXACT";"Leucospermum cordifolium (Knight) Fourc.";0
"32198";"3997395";"Leucospermum gerrardii Stapf";"EXACT";"Leucospermum gerrardii Stapf";0
"32199";"7287337";"Leucospermum reflexum Buek ex Meisn.";"EXACT";"Leucospermum reflexum Buek ex Meisn.";0
"32200";"3996931";"Leucospermum tottum R.Br.";"EXACT";"Leucospermum tottum R.Br.";0
"32201";"7287174";"Lomatia fraseri R.Br.";"EXACT";"Lomatia fraseri R.Br.";0
"32202";"7287007";"Lomatia silaifolia R.Br.";"EXACT";"Lomatia silaifolia R.Br.";0
"32203";"2891785";"Macadamia integrifolia Maiden & Betche";"EXACT";"Macadamia integrifolia Maiden & Betche";0
"32204";"8406703";"Macadamia ternifolia F.Muell.";"EXACT";"Macadamia ternifolia F.Muell.";0
"32205";"2891787";"Macadamia tetraphylla L.A.S.Johnson";"EXACT";"Macadamia tetraphylla L.A.S.Johnson";0
"32206";"2882453";"Nelumbo lutea Willd.";"EXACT";"Nelumbo lutea Willd.";0
"32207";"2882449";"Nelumbo nucifera Gaertn.";"EXACT";"Nelumbo nucifera Gaertn.";0
"32208";"7966683";"Persoonia hirsuta Pers.";"EXACT";"Persoonia hirsuta Pers.";0
"32209";"8337061";"Persoonia lanceolata Andrews";"EXACT";"Persoonia lanceolata Andrews";0
"32210";"7287371";"Persoonia linearis Andrews";"EXACT";"Persoonia linearis Andrews";0
"32211";"5636950";"Persoonia pinifolia R.Br.";"EXACT";"Persoonia pinifolia R.Br.";0
"32212";"3995353";"Petrophile diversifolia R.Br.";"EXACT";"Petrophile diversifolia R.Br.";0
"32213";"3152814";"Platanus hybrida Brot.";"EXACT";"Platanus hybrida Brot.";0
"32214";"3152820";"Platanus occidentalis L.";"EXACT";"Platanus occidentalis L.";0
"32215";"10340214";"Platanus occidentalis x orientalis";"EXACT";"Platanus occidentalis x orientalis";0
"32216";"3152816";"Platanus orientalis L.";"EXACT";"Platanus orientalis L.";0
"32217";"3152817";"Platanus wrightii S.Watson";"EXACT";"Platanus wrightii S.Watson";0
"32218";"5638249";"Protea burchellii Stapf";"EXACT";"Protea burchellii Stapf";0
"32219";"5638086";"Protea compacta R.Br.";"EXACT";"Protea compacta R.Br.";0
"32220";"5637947";"Protea cynaroides (L.) L.";"EXACT";"Protea cynaroides (L.) L.";0
"32221";"5637779";"Protea eximia (Knight) Fourc.";"EXACT";"Protea eximia (Knight) Fourc.";0
"32222";"5637572";"Protea grandiceps Tratt.";"EXACT";"Protea grandiceps Tratt.";0
"32223";"5637308";"Protea laurifolia Thunb.";"EXACT";"Protea laurifolia Thunb.";0
"32224";"5637294";"Protea lepidocarpodendron L.";"EXACT";"Protea lepidocarpodendron L.";0
"32225";"5637242";"Protea longifolia Andrews";"EXACT";"Protea longifolia Andrews";0
"32226";"5637209";"Protea magnifica Andrews";"EXACT";"Protea magnifica Andrews";0
"32227";"5637082";"Protea nana Thunb.";"EXACT";"Protea nana Thunb.";0
"32228";"5636761";"Protea repens L.";"EXACT";"Protea repens L.";0
"32229";"5636548";"Protea subvestita N.E.Br.";"EXACT";"Protea subvestita N.E.Br.";0
"32230";"5636539";"Protea susannae E.Phillips";"EXACT";"Protea susannae E.Phillips";0
"32231";"7777094";"Stenocarpus cunninghamii R.Br.";"EXACT";"Stenocarpus cunninghamii R.Br.";0
"32232";"7287072";"Stenocarpus salignus R.Br.";"EXACT";"Stenocarpus salignus R.Br.";0
"32233";"2891789";"Stenocarpus sinuatus Endl.";"EXACT";"Stenocarpus sinuatus Endl.";0
"32234";"8155855";"Telopea oreades F.Muell.";"EXACT";"Telopea oreades F.Muell.";0
"32235";"3996729";"Telopea speciosissima R.Br.";"EXACT";"Telopea speciosissima R.Br.";0
"32236";"7287565";"Xylomelum pyriforme Knight";"EXACT";"Xylomelum pyriforme Knight";0
"32237";"3998814";"Xylomelum scottianum (F.Muell.) F.Muell.";"EXACT";"Xylomelum scottianum (F.Muell.) F.Muell.";0
"32238";"3033683";"Aconitum bicolor Schult.";"EXACT";"Aconitum bicolor Schult.";0
"32239";"8244887";"Aconitum carmichaeli Debeaux";"EXACT";"Aconitum carmichaeli Debeaux";0
"32240";"7997842";"Aconitum lasiostomum Rchb. ex Besser";"EXACT";"Aconitum lasiostomum Rchb. ex Besser";0
"32241";"3033675";"Aconitum lycoctonum L.";"EXACT";"Aconitum lycoctonum L.";0
"32242";"3033675";"Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman";"EXACT";"Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman";0
"32243";"10134161";"Aconitum napellus x variegatum";"EXACT";"Aconitum napellus x variegatum";0
"32244";"7276905";"Aconitum nasutum Rchb.";"EXACT";"Aconitum nasutum Rchb.";0
"32245";"3033671";"Aconitum reclinatum A.Gray";"EXACT";"Aconitum reclinatum A.Gray";0
"32246";"3033679";"Aconitum uncinatum L.";"EXACT";"Aconitum uncinatum L.";0
"32247";"8090449";"Aconitum variegatum L.";"EXACT";"Aconitum variegatum L.";0
"32248";"5371703";"Actaea ludovici B.Boivin";"EXACT";"Actaea ludovici B.Boivin";0
"32249";"5616574";"Actaea podocarpa DC.";"EXACT";"Actaea podocarpa DC.";0
"32250";"6376106";"Actaea racemosa L.";"EXACT";"Actaea racemosa L.";0
"32251";"5371704";"Actaea rubra (Aiton) Willd.";"EXACT";"Actaea rubra (Aiton) Willd.";0
"32252";"5371473";"Actaea spicata L.";"EXACT";"Actaea spicata L.";0
"32253";"2888561";"Adlumia fungosa Greene ex Britton, Sterns & Poggenb.";"EXACT";"Adlumia fungosa Greene ex Britton, Sterns & Poggenb.";0
"32254";"5371707";"Adonis aestivalis L.";"EXACT";"Adonis aestivalis L.";0
"32255";"5371707";"Adonis aestivalis subsp. aestivalis";"EXACT";"Adonis aestivalis subsp. aestivalis";0
"32256";"5371709";"Adonis annua L.";"EXACT";"Adonis annua L.";0
"32257";"5616500";"Adonis dentata Delile";"EXACT";"Adonis dentata Delile";0
"32258";"8246651";"Adonis flammea Jacq.";"EXACT";"Adonis flammea Jacq.";0
"32259";"8246651";"Adonis flammea var. cortiana (C.H.Steinb.) W.T.Wang";"EXACT";"Adonis flammea var. cortiana (C.H.Steinb.) W.T.Wang";0
"32260";"8246651";"Adonis flammea subsp. flammea";"EXACT";"Adonis flammea subsp. flammea";0
"32261";"8246651";"Adonis flammea f. flammea";"EXACT";"Adonis flammea f. flammea";0
"32262";"8246651";"Adonis flammea f. straminea (W.Becker) Riedl";"EXACT";"Adonis flammea f. straminea (W.Becker) Riedl";0
"32263";"5616463";"Adonis microcarpa DC.";"EXACT";"Adonis microcarpa DC.";0
"32264";"5371711";"Adonis vernalis L.";"EXACT";"Adonis vernalis L.";0
"32265";"3033964";"Akebia ×pentaphylla (Makino) Makino";"EXACT";"Akebia ×pentaphylla (Makino) Makino";0
"32266";"3033965";"Akebia quinata Decne.";"EXACT";"Akebia quinata Decne.";0
"32267";"9419395";"Anemonastrum canadense (L.) Mosyakin";"EXACT";"Anemonastrum canadense (L.) Mosyakin";0
"32268";"9586291";"Anemonastrum dichotomum (L.) Mosyakin";"EXACT";"Anemonastrum dichotomum (L.) Mosyakin";0
"32269";"3927746";"Anemone apennina L.";"EXACT";"Anemone apennina L.";0
"32270";"3927746";"Anemone apennina var. apennina";"EXACT";"Anemone apennina var. apennina";0
"32271";"3033242";"Anemone blanda Schott & Kotschy";"EXACT";"Anemone blanda Schott & Kotschy";0
"32272";"3033261";"Anemone coronaria L.";"EXACT";"Anemone coronaria L.";0
"32273";"8048287";"Anemone decapetala Ard.";"EXACT";"Anemone decapetala Ard.";0
"32274";"3925918";"Anemone hortensis L.";"EXACT";"Anemone hortensis L.";0
"32275";"3925834";"Anemone ×hybrida Paxton";"EXACT";"Anemone ×hybrida Paxton";0
"32276";"3033263";"Anemone nemorosa L.";"EXACT";"Anemone nemorosa L.";0
"32277";"3924291";"Anemone palmata L.";"EXACT";"Anemone palmata L.";0
"32278";"3924146";"Anemone pavonina Lam.";"EXACT";"Anemone pavonina Lam.";0
"32279";"3033266";"Anemone ranunculoides L.";"EXACT";"Anemone ranunculoides L.";0
"32280";"3921499";"Aquilegia alpina L.";"EXACT";"Aquilegia alpina L.";0
"32281";"3921447";"Aquilegia atrata Koch";"EXACT";"Aquilegia atrata Koch";0
"32282";"3033187";"Aquilegia caerulea James";"EXACT";"Aquilegia caerulea James";0
"32283";"3033196";"Aquilegia chrysantha A.Gray";"EXACT";"Aquilegia chrysantha A.Gray";0
"32284";"4931338";"Aquilegia ×cultorum Bergmans";"EXACT";"Aquilegia ×cultorum Bergmans";0
"32285";"3931157";"Aquilegia flabellata Siebold & Zucc.";"EXACT";"Aquilegia flabellata Siebold & Zucc.";0
"32286";"3033208";"Aquilegia flavescens S.Watson";"EXACT";"Aquilegia flavescens S.Watson";0
"32287";"8067481";"Aquilegia formosa Fisch.";"EXACT";"Aquilegia formosa Fisch.";0
"32288";"3033192";"Aquilegia pubescens Coville";"EXACT";"Aquilegia pubescens Coville";0
"32289";"7527324";"Aquilegia pyrenaica DC.";"EXACT";"Aquilegia pyrenaica DC.";0
"32290";"3929732";"Aquilegia sibirica Lam.";"EXACT";"Aquilegia sibirica Lam.";0
"32291";"3033191";"Aquilegia vulgaris L.";"EXACT";"Aquilegia vulgaris L.";0
"32292";"3033191";"Aquilegia vulgaris subsp. vulgaris";"EXACT";"Aquilegia vulgaris subsp. vulgaris";0
"32293";"2888493";"Argemone albiflora Hornem.";"EXACT";"Argemone albiflora Hornem.";0
"32294";"2888493";"Argemone albiflora subsp. texana G.B.Ownbey";"EXACT";"Argemone albiflora subsp. texana G.B.Ownbey";0
"32295";"2888495";"Argemone hispida A.Gray";"EXACT";"Argemone hispida A.Gray";0
"32296";"2888485";"Argemone mexicana L.";"EXACT";"Argemone mexicana L.";0
"32297";"2888490";"Argemone ochroleuca Sweet";"EXACT";"Argemone ochroleuca Sweet";0
"32298";"2888490";"Argemone ochroleuca subsp. ochroleuca";"EXACT";"Argemone ochroleuca subsp. ochroleuca";0
"32299";"2888477";"Argemone polyanthemos (Fedde) G.B.Ownbey";"EXACT";"Argemone polyanthemos (Fedde) G.B.Ownbey";0
"32300";"7315184";"Argemone subfusiformis G.B.Ownbey";"EXACT";"Argemone subfusiformis G.B.Ownbey";0
"32301";"3981040";"Berberis aggregata C.K.Schneid.";"EXACT";"Berberis aggregata C.K.Schneid.";0
"32302";"7300239";"Berberis amurensis Rupr.";"EXACT";"Berberis amurensis Rupr.";0
"32303";"3033868";"Berberis aquifolium Pursh";"EXACT";"Berberis aquifolium Pursh";0
"32304";"3982087";"Berberis aristata DC.";"EXACT";"Berberis aristata DC.";0
"32305";"3033889";"Berberis bealei Fortune";"EXACT";"Berberis bealei Fortune";0
"32306";"3033895";"Berberis canadensis Mill.";"EXACT";"Berberis canadensis Mill.";0
"32307";"3033905";"Berberis darwinii Hook.";"EXACT";"Berberis darwinii Hook.";0
"32308";"7870997";"Berberis decumbens (Stace) Verloove & Lambinon";"EXACT";"Berberis decumbens (Stace) Verloove & Lambinon";0
"32309";"7300364";"Berberis fortunei Lindl.";"EXACT";"Berberis fortunei Lindl.";0
"32310";"4938160";"Berberis gagnepainii C.K.Schneid.";"EXACT";"Berberis gagnepainii C.K.Schneid.";0
"32311";"3981472";"Berberis glaucocarpa Stapf";"EXACT";"Berberis glaucocarpa Stapf";0
"32312";"7300427";"Berberis hookeri hort. ex Lem.";"EXACT";"Berberis hookeri hort. ex Lem.";0
"32313";"4938153";"Berberis ×hybridogagnepainii Valck.Sur.";"EXACT";"Berberis ×hybridogagnepainii Valck.Sur.";0
"32314";"9571344";"Berberis japonica (Thunb.) Spreng.";"EXACT";"Berberis japonica (Thunb.) Spreng.";0
"32315";"3981543";"Berberis julianae C.K.Schneid.";"EXACT";"Berberis julianae C.K.Schneid.";0
"32316";"7138865";"Berberis koreana Palib.";"EXACT";"Berberis koreana Palib.";0
"32317";"7300375";"Berberis microphylla G.Forst.";"EXACT";"Berberis microphylla G.Forst.";0
"32318";"3033877";"Berberis nervosa Pursh";"EXACT";"Berberis nervosa Pursh";0
"32319";"3980964";"Berberis oiwakensis (Hayata) Laferr.";"EXACT";"Berberis oiwakensis (Hayata) Laferr.";0
"32320";"3033898";"Berberis ottawensis C.K.Schneid.";"EXACT";"Berberis ottawensis C.K.Schneid.";0
"32321";"3033899";"Berberis pinnata Lag.";"EXACT";"Berberis pinnata Lag.";0
"32322";"3981621";"Berberis prattii C.K.Schneid.";"EXACT";"Berberis prattii C.K.Schneid.";0
"32323";"3981583";"Berberis pruinosa Franch.";"EXACT";"Berberis pruinosa Franch.";0
"32324";"3033851";"Berberis repens Lindl.";"EXACT";"Berberis repens Lindl.";0
"32325";"3982254";"Berberis sargentiana C.K.Schneid.";"EXACT";"Berberis sargentiana C.K.Schneid.";0
"32326";"3981831";"Berberis soulieana Schneider";"EXACT";"Berberis soulieana Schneider";0
"32327";"8143254";"Berberis stenophylla Lindl.";"EXACT";"Berberis stenophylla Lindl.";0
"32328";"3033896";"Berberis thunbergii DC.";"EXACT";"Berberis thunbergii DC.";0
"32329";"3980828";"Berberis veitchii C.K.Schneid.";"EXACT";"Berberis veitchii C.K.Schneid.";0
"32330";"3033894";"Berberis vulgaris L.";"EXACT";"Berberis vulgaris L.";0
"32331";"3981814";"Berberis wilsoniae Hemsl.";"EXACT";"Berberis wilsoniae Hemsl.";0
"32332";"2888374";"Bocconia frutescens L.";"EXACT";"Bocconia frutescens L.";0
"32333";"5371685";"Caltha palustris L.";"EXACT";"Caltha palustris L.";0
"32334";"3033931";"Calycocarpum lyonii Nutt. ex A.Gray";"EXACT";"Calycocarpum lyonii Nutt. ex A.Gray";0
"32335";"2888522";"Capnoides sempervirens Borkh.";"EXACT";"Capnoides sempervirens Borkh.";0
"32336";"7315229";"Ceratocapnos claviculata (L.) Lidén";"EXACT";"Ceratocapnos claviculata (L.) Lidén";0
"32337";"7315229";"Ceratocapnos claviculata subsp. claviculata";"EXACT";"Ceratocapnos claviculata subsp. claviculata";0
"32338";"5371698";"Ceratocephala falcata (L.) Pers.";"EXACT";"Ceratocephala falcata (L.) Pers.";0
"32339";"5371697";"Ceratocephala orthoceras DC.";"EXACT";"Ceratocephala orthoceras DC.";0
